"","M10_COLD","M10_DIET","M10_FAST","M10_HEAT","M10_POST","M10_PRE","M11_COLD","M11_DIET","M11_FAST","M11_HEAT","M11_POST","M11_PRE","M12_DIET","M12_FAST","M12_HEAT","M12_POST","M12_PRE","M13_COLD","M13_DIET","M13_FAST","M13_HEAT","M13_POST","M13_PRE","M14_COLD","M14_DIET","M14_FAST","M14_HEAT","M14_POST","M14_PRE","M15_COLD","M15_DIET","M15_FAST","M15_HEAT","M15_POST","M15_PRE","M16_COLD","M16_DIET","M16_FAST","M16_HEAT","M16_POST","M16_PRE","M17_COLD","M17_DIET","M17_FAST","M17_HEAT","M17_POST","M18_COLD","M18_DIET","M18_FAST","M18_HEAT","M18_POST","M18_PRE","M19_COLD","M19_DIET","M19_FAST","M19_HEAT","M19_POST","M19_PRE","M1_COLD","M1_DIET","M1_FAST","M1_HEAT","M1_POST","M1_PRE","M21_COLD","M21_DIET","M21_FAST","M21_POST","M21_PRE","M22_COLD","M22_DIET","M22_FAST","M22_HEAT","M22_POST","M22_PRE","M24_COLD","M24_DIET","M24_FAST","M24_HEAT","M24_POST","M24_PRE","M25_COLD","M25_DIET","M25_FAST","M25_HEAT","M25_POST","M25_PRE","M2_COLD","M2_DIET","M2_FAST","M2_HEAT","M2_POST","M2_PRE","M3_COLD","M3_DIET","M3_FAST","M3_HEAT","M3_POST","M3_PRE","M4_COLD","M4_DIET","M4_FAST","M4_HEAT","M4_POST","M4_PRE","M6_COLD","M6_DIET","M6_FAST","M6_HEAT","M6_POST","M6_PRE","M7_COLD","M7_DIET","M7_FAST","M7_HEAT","M7_PRE","M8_COLD","M8_DIET","M8_FAST","M8_POST","M8_PRE","M9_COLD","M9_DIET","M9_FAST","M9_HEAT","M9_POST","M9_PRE"
"bin_m13.mxb60_sub",65.2779485510329,99.114989819343,18.0464325527176,31.2237437715293,351.590505203962,21.323398384915,152.963466582309,303.162532287103,67.6559858021258,129.651532651413,251.621058971598,480.407603651915,93.7254396863122,35.564761947897,189.248004449072,30.508849152836,2019.51840966551,3950.72393711765,21689.7515109565,90.245329753438,13858.9300126231,34343.0011356509,8111.88978239544,35.619614407214,404.062873468972,140.448229073753,125.506749136087,559.870571875978,127.13484202419,111.095378120716,123.039702244535,109.505690761029,123.42090127392,62.0300884795171,64.5752841518477,143.701196994547,498.666561968725,35.681412270355,39.4018263741868,356.407806933715,64.9193697570816,33.5430581670571,186.013630797546,280.431799495386,102.571737469109,82.0733602186678,216.557853707929,124.597158238882,133.257761268113,122.071723661826,160.641145968833,146.307561653178,142.345612979662,85.842286308389,49.8014506838298,418.973784646198,18071.5227792053,15200.1830839067,73.8961030814238,74.8566790815724,76.0666325361263,61.7455567707701,103.733621513829,73.904266717989,102.225775868578,77.8577421393806,80.8556512193788,84.4163675490898,88.0435525233468,54.8167336216541,105.480039679715,23.9582356637938,129.24963075429,311.979450951464,70.6288117299943,63.7525331646807,143.112131056464,76.7683245349417,3620.43354187012,123.111898423628,109.80852768637,179.017504958039,390.810335012731,156.606841605375,5678.31003412554,7924.8286056581,90.638007902324,26.8434239782435,161.384373595725,120.649088287175,113.461785361927,134.30768664617,165.32977843111,97.8962093085053,374.006024163988,99.1744326143943,19.3878515565,178.016188207273,161.308483140297,172.112365084258,140.05599693986,52.9743299431435,147.234814279827,78.9484819796164,19.3962756071054,137.961790377693,83.5499786302065,114.053892433691,249.48482145274,198.223381366356,301.555250400619,25.2594382384538,14.7100661521233,57.4628864219563,49.8891160367424,15.3750338387971,201.292443420421,150.533013741906,104.306531230863,697.352201164641,142.665263514037,37.6115291973947,246.716252204482,1.2830037820802,503.124751935499,526.457063017311,90.7019926039164
"bin_m13.mxb7",266.368014283436,676.662103954287,561.001325576488,177.781728538541,125.495257500909,116.811455555087,989.075894133232,251.478103314719,603.756548049076,650.541960493602,701.155449190828,114.950804043813,824.773892775934,623.587937507092,968.377344255191,971.575944631682,790.826972497367,562.824679108602,3606.56193412613,660.190453267028,1296.48230371525,482.064990759928,438.255364306779,364.047375434331,108.392213485848,549.297786790596,768.617877431166,990.532478558236,817.67419972364,6850.28281073425,176.194396201125,1722.71051620625,3473.41089091812,3795.28851590278,3396.96162380568,512.95693500733,75.9550374657786,76.9495103074763,7764.35440318472,18411.2620245256,2099.22102238374,7534.16422411601,154.899729770081,775.745591108084,2052.93769115656,1118.03817451728,2373.97420804959,3003.90689167711,2325.23555624431,17393.7870337017,6296.18620466899,15944.0554702409,6033.69967116951,1972.16531071508,209.992555504263,6513.12569858456,4097.44240236482,6801.09140551604,1254.87248765537,3687.28542378842,1339.39000119317,2062.14992206152,930.577552725097,3478.76038344345,20698.9557088009,1480.90121325396,806.032471362002,14548.9094322618,5967.96445591501,2075.48772052204,242.560854001257,2922.68111940904,5654.92873291941,2091.60940192883,2847.69933956605,1685.90395942152,22.2543543246124,799.367495230782,1011.51941834155,450.660595353248,143.664455749944,3591.5902275414,484.687121725815,1004.58452943141,603.270899161809,184.270625720811,1106.14806306013,605.318657378046,8501.30276946523,839.909222480376,586.494432281992,309.92574854624,6357.54661111529,331.676424428448,715.24090348998,48.0267824267058,1017.46488874757,684.835672037848,346.13365564405,1862.65357402528,1140.2121849808,1210.56682413286,1966.2253134177,394.096289354288,844.44528484377,2344.47474082723,19653.7258200573,4830.70918954113,2290.02302042989,3988.62864474794,2445.96120535061,613.584312863253,3169.91301846375,1141.12483733293,668.725593503167,257.64359827211,2314.08785858002,1918.5530951709,856.513057074468,985.483847747429,63.6148939167578,1274.80857687405,580.132237684946,4172.77737786428,807.978644446327,1507.89266295425,5387.51090321291
"bin_m13.vmb103",2189.86191143583,1723.66215533709,2431.0342607542,3681.70588729337,755.011556933369,989.586610206247,873.271871178565,879.818190567256,2741.43165305651,3359.88896964666,1001.66448846114,1959.75718563553,346.409926998997,2597.34555990179,1029.04996595006,80.5053758765916,1637.32554581303,2741.46279252138,1867.69654019023,12850.6265030519,1577.07683973397,1555.93228442868,706.87436786135,3276.89310700978,575.235474235405,5975.03194339943,4099.4422425434,1659.31373175799,2954.27047087044,194.091440923351,416.713861388374,1617.66254716614,706.137690938149,3026.34135115496,133.068698832217,3888.07441727004,954.442243270496,471.262686602908,2532.62787568043,18.6050288727866,3671.43461547923,2201.49948674579,321.574403897706,3526.13644709471,1891.10390238343,1247.77037836193,2534.95685103245,39.2367836154771,7309.25149544194,1143.01915710545,3751.30732556908,218.245096239481,80.7424445182354,1938.41287564823,8143.61186117594,157.706454191666,16.0015881028472,166.576188877939,1123.49534812932,518.632112636361,1380.72798898498,1486.00737136012,208.92268022601,992.089999426482,2924.83913807004,4304.97912526798,4917.9425056356,331.538901443237,90.9071296144312,5785.6474101482,927.38692169665,6240.02566565295,27.9870649605016,56.5272724030354,10768.5948921297,148.035589831421,4.05625141254741,129.862577288433,1362.89061535198,32.6646716984891,225.087553800672,139.15226393857,234.693772259797,267.855708555212,261.320520689609,169.968152483951,241.590798797868,2848.64279220552,1032.3221754925,5315.72185373922,938.570748026889,1119.02956712188,3353.41138488496,791.177209968012,676.39063574994,1310.56453407653,2609.11500762999,577.777378956315,448.292130780141,473.610970089662,25.4666779139665,1515.69086811606,1157.2873235951,1313.54305890004,1153.4282846229,815.25389595623,307.648242247287,2922.72903764172,70.0090455141246,46.5066941643528,271.585462539226,4333.71824058155,826.39716719347,1675.56216320481,5278.84011855612,3420.37139548647,759.517548244558,833.234685304619,8096.68123880717,407.867853165073,1200.43991436643,8485.73915772872,528.416744251644,2.66978588506996,5030.18248102767,2269.41377824215,578.472396960878
"bin_m13.vmb111",1.64520793957572,2.19230190882721,17.4173829394733,40.3913627513787,27.6817078003714,0.600532894773513,9.59493672907312,122.14139156751,18.6059057557737,0.290408354645509,0,1.68228965081083,1149.43549018878,561.852244028954,441.654883432346,48.7711397109146,71.0421012943598,791.895123332604,1908.94053665357,2770.30531899429,3656.67472734278,14709.3536083972,5008.82913087591,0.687432333900634,0.454372421660307,3.23892041022902,65.7749486005925,5.69167789738463,0.301982627794757,1445.04204433711,2235.05406562169,1580.97144059444,6735.25897407741,531.224365498593,677.445036106472,20.0233784481085,0.39700792690013,90.7001743090729,0,0.227167483068807,0.264762936934736,1.87106861047397,2.27408988842166,343.748147964841,0.952953595272549,0.678648685260312,107.22745618271,6.41460180127378,53.3483120796675,823.747418079015,74.4169004754783,0,1272.46616691341,70.834376569004,256.796616192093,2373.5497349072,866.210301782298,495.764222290552,0.994413840497839,1.29984823435102,2.70370993829775,2.97221987781947,0.24191184641413,1.13723065787665,487.322990794497,174.054028024325,608.27019736211,104.639502186143,87.144259010258,598.82220152089,0.14362012985646,6.79404705023845,2244.11844918082,9458.77307007165,1474.79443622464,45.4161692527886,91.4322203356616,112.736873218129,46.473208448657,164.490978452825,426.389973505158,25.2745785640162,65.6157874426465,45.2985833552581,0.283407681934794,1.04548730434469,3.71756440407106,0.362640823929235,44.7730875528902,44.5307029827941,1.10069964413438,1.23330494055564,55.4632346616854,0,4.37353484884589,0.462871310897874,0,0.162785875685655,0.187583653560426,3.40136133855072,62.2315389136944,3.04024669536561,0.384738204973789,0,2.79502599887711,308.470693079806,3.66424119237602,10.9034180625236,2.82893543946344,1.30928438853846,0.618935989328902,53.3944854396788,2.24156174371519,1.71467868219462,6.73617430717396,20.0158608699003,5658.32736272473,10193.0257866164,4407.05333137783,13775.9864145774,8165.12417472072,0.210140174885772,1.68493367188023,0,0.639243484117359,3.78999559388556,0.249551564868081
"bin_m13.vmb114",113.118352843786,246.435103680686,63.9260884579085,28.6231671785506,194.877054439356,380.237604610892,189.971187217545,158.35021974726,82.3698747624333,88.0882235908905,166.153401310502,257.865923806846,416.177310414548,175.653800021776,115.709926022052,52.8951337856539,421.199218043422,1859.97768010893,1042.71977783899,392.30876730281,1829.92840749252,1041.15183986225,890.957122943107,297.246571678935,5751.43188333255,72.3787659697754,421.157125695773,259.927341376807,131.636206239553,2343.68251698382,637.581863692755,962.762390126203,507.710686062823,211.434785397481,1803.86840831852,168.792839305767,2061.99817719474,409.105433883602,63.2854575291156,642.434526163917,358.061300470145,62.6782824435869,214.286788512359,76.0701294096968,177.864463422224,173.717067905544,1157.16341615992,1045.65593526041,207.58067779625,91.0401841180793,532.692086014395,203.234365424125,197.495204445934,93.6421350211907,79.349279453226,146.795619366936,352.970254970782,2051.66207016597,279.704378446557,227.269615037168,1916.04688328469,68.3805002309033,349.520007469382,1638.15519142968,156.506828410982,93.3934817786494,210.205110701771,388.967048498431,1208.46806173871,79.0510489427749,2140.34244770523,86.5106336989016,180.430376010636,179.982326392952,773.819189186604,73.4911632155167,499.991349031943,178.640393907088,271.109572650758,581.428564176917,121.833339300953,143.751883358281,533.042965598611,158.21182528533,36.8935355512076,196.93337625756,51.9572296998719,49.2070074415468,470.993193924968,447.381787882415,89.6906488384177,71.6894767115356,658.162330177472,134.82188687445,764.991883036859,4241.7647058559,34.2369695776482,168.425105961786,802.205305532604,102.522889766109,234.616395032421,668.759941206197,269.999895050752,199.637600567606,75.2028081261699,159.869040264156,696.381073530299,798.128473837597,1046.76214318116,476.567016547801,2074.86871237673,34.8039889869771,69.4276450581712,72.9504998852474,85.8207643205012,37.9503846519889,172.602842376377,205.020865172967,1548.60024572833,271.358909065419,248.907053104669,207.380521340944,1951.83270700731,0.096487789113291,575.913683247029,226.491919188834,0.70545500874105
"bin_m13.vmb131",64.6784701541147,53.7486244123254,23.0377767667376,362.982451005625,282.72052218662,26.133065957356,44.4189026148348,24.7762991676218,35.7215303006436,38.9881666597089,39.3362532438576,31.8366989305231,18.9632777131994,41.7966482691516,26.2579608277829,142.070489801517,48.1320304988949,5641.07833510999,137.489118020778,13514.3684020622,49.6936088365303,47.3471928359435,47.7894147794997,54122.7342760147,7410.24736706481,29106.9210955486,12304.7536510573,57580.8291406619,448.15937126808,36672.1581624853,54290.5245797588,13782.36832627,18304.1556924583,4190.15696745663,11645.8960040003,401.06660630906,11.4213148767967,26.9316146751579,40.0114066904965,39.5120519715872,46.5764620303645,1204.50532572928,42.4449966841527,39.0446237314997,602.185250421411,162.248609451717,367.605951052432,451.676010708626,296.47632742969,1662.60577687783,1088.81156223855,577.075636095861,50.6489850763166,370.633873582046,17.3010655119639,603.182489927019,39.1095912554801,761.285897533891,170.660177166704,3097.45260191826,1301.724702441,1068.41231394323,401.887446849044,184.922860028147,836.317800040827,16091.5357513756,2454.68684838076,126.707520879968,70.4180340641806,1833.98988780856,634.57718889628,60.6582655874682,743.602122473665,479.611927863207,94.1794769001429,26.0520423679819,2.66526437005357,21.829540127428,44.394704457457,48.8867793521037,16.6158775496977,68.7180468297435,47.5123713483835,59.3732106371978,41.7969075514142,21.203766142287,229.927368518458,42.3300783355137,360.577692268983,572.074578614092,706.103281807824,89.1085930503857,1107.76545658491,1691.81503519968,405.660882380698,10.7141069620996,1568.58108500731,785.792272113243,35.6044725745737,1192.78211319356,258.318543987228,766.232518330418,535.987236033879,1046.49631793338,136.721114268539,2150.86227057708,1529.57987064464,1578.3418882454,1701.18315601123,1612.11004911054,668.708515814276,354.957230073362,297.713481797581,11.6801290956534,1371.51127118412,7.35409842692575,54.171017856338,73.8133172301608,51.1894785389485,66.7829297764612,26.5574956029767,2057.10831148609,10120.9357344912,3.16023251284409,1017.16077160674,704.825634687121,92.2570949415447
"bin_m13.vmb150",1482.42272564,638.625491830353,122.766528749323,993.576463193011,830.089501486508,91.6253458710113,799.280454079003,264.102692302044,127.25062130357,113.849700160358,483.049973400668,396.391825492509,3369.67170320296,260.30325093987,444.301050550001,1497.6670583777,628.331210561536,344.594990167593,11834.4470286603,568.529862824312,540.545622056078,413.574316400501,409.319739903309,316.087853360983,1687.82857689999,210.84785314959,898.127551001262,1094.00201661494,652.614072637532,462.209742905848,311.005649848804,566.733155432306,1022.79942104649,1421.79845589082,532.962684787902,341.553644457351,267.247509286419,114.119376118259,67.5493972266813,116.207060211804,148.291401300627,1132.41601774836,555.374792574141,1494.53523690897,600.129200149939,447.817282635113,543.974716388878,605.846071917242,1397.82836705211,203.940352913034,243.121932835411,246.541605835443,223.870087258885,224.882999651255,397.831142754235,341.682922108636,118.796403094662,167.979580372885,507.850182025901,318.889103517777,171.950147781295,423.922987412436,554.977527979835,2483.30406766772,512.06745306324,407.186171663478,544.763195366725,412.159623836144,193.49171849731,168.517305007194,151.437943995186,75.0093984444784,1847.2199722545,364.577776744869,911.786735068554,887.617737843479,1299.24059252227,2555.72748983087,724.36843616565,3704.92530655803,833.293716902921,302.048725153965,369.493328420333,434.463542578792,34.0020237698939,194.76114464193,123.76550208203,326.171271830457,193.279844600573,188.254395476206,286.602941553695,205.372300691348,210.606749390502,615.225288007,90.7002480425872,172.928251064356,58.4972112093401,193.002799820446,187.708897736498,223.373168663867,571.214126124123,74.3603531943241,653.853332694867,299.959560752737,42.2619127168085,1018.47210322232,200.711708838235,234.297528824077,278.004099670165,270.479157392973,263.180638994397,123.010229655042,86.714862148361,481.34723777749,183.817690655213,119.202719694273,531.250376797901,2370.92738858604,170.85970003766,1761.729343208,408.683821824762,72.1164554767745,964.319944554053,1.46812649950489,426.774190017696,1129.37397289296,0.996725938570521
"bin_m13.vmb30",0.975398709863637,0.227879252109243,1.90097595183608,1.8659947232017,0.762941812314703,1.74783026852058,3.58022208607689,5.72565198097436,1.96915806164258,6.90265854654902,5.258746211369,4.14297736799314,81.6688599004157,30.0380384931321,5.16233453287248,12.1510810256021,8.1728857757275,4.54125065781775,6.62382901658106,2.39849798367329,10.001214401415,2.78680196286449,14.3898493993276,6.66916029195712,11.2406996664127,2.19957875508978,4.47678183109844,12.4686048259181,3.5156400724801,8.04306571562365,10.4909137226752,11.3254359278935,17.1978794597243,161.0597843305,19.4287229552356,2.84911498938179,25.4205131898524,7.6320669563638,16.7566295154536,37.1353286257286,17.8518485849898,26.774596423622,9.80542244671,15.5642054049909,29.1221548469562,11.1927069607232,10.4710162791848,28.4618010304375,5.82595298803343,8.36625882651276,9.93790271968364,95.2509464927491,111.448835929917,160.852747898571,8.23125209822297,133.082027003804,25.1979394311712,25.4461577316268,5.54723040911419,4.41369067311737,0.131150908040293,2.9944188679543,3.98976446289329,28.8234563790416,4.48840743468239,19.9164121033428,3.27115561848634,7.04474303576463,24.084227356666,2.43209904703457,1.18433739139109,31.3802235660753,34.4901917129752,99.0317800725639,38.5772647346656,4.82349056983731,19.5489676670639,8.12170246172197,6.37582954372687,19.4373793861381,7.26549432616707,11.5266193272183,88.2841172656197,19.2664681402866,9.34828049684432,9.97380159592641,34.407100490195,5.18931355754798,36.8324099968596,3.65683609083093,12.5472309748595,5.2346750656989,33.7985829353462,2.09734536383815,7.95563891646327,0.898113985826114,40.3854252103752,18.3195967344554,122.56706610186,4.94977240500434,23.9271216805472,3.97542791515666,1.95959272245258,1.67227829833096,19.9012725256739,5.8309917103081,35.4641851192272,4.04453222110796,58.8108498756109,51.6975067784077,8.20634060542453,3.56428457491069,9.78598216314386,3.99241051087736,8.46596942788633,21.3799545184782,3.23689811614551,13.0560421386243,2.01754652755813,28.744754708957,17.4739695786347,1.5290143200069,3.92315304995568,7.78166255068699,25.349259404406,2.38997447002644,1.33157056749675
"bin_m13.vmb72",2416.15665627541,829.574918562524,1077.37726968749,2139.30797923064,1467.05821179444,2367.72731403157,5346.35363458722,1569.25005943094,1798.10568258706,677.792728008897,3666.05829065156,696.19906063319,761.067049825943,467.759774614656,680.009053169908,181.236979847922,896.4525260654,267.512239325516,541.944311611714,829.315171770779,728.546049074167,618.836154592786,764.953777372455,688.798739730873,260.36358896367,566.111887082705,552.216909779524,3787.82513475181,365.261381534884,698.760575786494,1446.82309062257,223.057590928207,644.162848739157,1694.51837877638,1039.73499098842,750.466546580957,915.510082102938,3144.01260908344,837.888607710549,619.378182029528,11209.6344678,7679.1938936332,1530.54947221145,4022.55732615496,7786.39252594825,3256.64860286646,979.525901775164,48.9255902907349,2317.56659133734,509.045645189979,5790.92488757781,1367.01744137455,1423.50529565432,776.992402292413,1068.41570508878,286.288838520541,9406.51324243915,5242.54678473524,1157.81467650945,1177.08344183005,1119.09394115314,262.130857696599,1200.2081312853,567.529612036065,177.145336094913,109.861463915599,208.728897548296,687.444542116692,1809.3501507354,1231.39743877373,1331.19247064696,1472.58329514277,734.258438787995,804.050255787795,487.332365370578,71.6705715012185,6.05925416028515,47.4890787554418,410.93775696939,152.382812227621,42.3077745896942,66.1015587546552,133.190159950887,138.819646171215,20.7258203764954,27.6654651801658,52.1557920234688,447.964572721284,1533.3433067986,1092.24128847899,889.814040510955,131.802739229446,1139.26413948024,2275.61124327693,89.9549848140018,1305.45709210068,1732.22995313561,2345.29545346579,4490.16249766257,1311.42991168978,1631.71838043484,1656.64162361181,1041.96489471403,1421.79190067483,861.554141896092,6804.90812966938,991.870578167039,4597.2512224752,4522.14569166238,3328.28452065563,673.68806731302,133.474577840828,40.2315423111215,29.7814935903984,2714.72200624249,104.958362819771,336.140646689593,2309.39495942267,471.185933113553,504.314780862692,351.886877021401,1448.81123088808,1191.83394872413,0.821088292824627,1213.0739265711,995.059803907737,40.5820070479053
"bin_m13.vmb79",0.430034143718058,0.263129137583451,0.195113921329887,0.277025047216271,0.370002675021435,0.282547486757872,0.868147300119956,0.344939169909202,0.075792019637535,0.195193662763525,0.689277235315332,0.652341926168142,4.14219015665072,0.190487082895142,0,0.3188793508144,4.84503807822786,11.5589864320757,22.6643780891311,10.1213136278974,1.38579228913914,28.2183596039603,1.21422916066511,0.138614230282667,0.229049756551089,23.4752331282722,0.196924966092964,24.9896547233391,0.101486569286488,0.299587769893849,0.094392610603254,0.050950636508578,0.187636179930486,0.147208644871376,0.092830707519488,0.089722776397794,0.40026447324002,0.207356378187044,0.448974359974555,0.07634362505703,0.088978238052764,2.38946086117791,0.339665721406793,4.16945312280686,5.20417305597939,0.570179544108286,2.91754886586786,27.3271705126649,0.938672138651016,2.41082739525791,18.9846461918881,0.142837661547824,0.462908225202592,36.2911649383999,0,38.3140163910395,0.394518306205049,36.5003146387936,10.7776354818426,8.37270616579408,9.17715533728689,10.4496826661376,9.91844475318606,1.81538515738844,28.1161707709304,19.3451662602966,29.1596738752718,0,20.2297375846265,0.095376646856033,0.241330343504368,25.8107529376563,33.8097854264243,58.6527900195959,20.8679634439127,1.63875367201839,1.52367295170882,1.87560433403372,1.34095128071849,4.61179790055256,3.00393554452548,12.6320524705298,1.7705454301883,1.48924418868029,0.142866198425229,8.08115080023939,29.234856750818,6.39827066232063,15.1934377445766,1.11945347072682,9.34021385840427,7.46052840148955,1.34992831064182,0,34.9078271629617,0.207408051724492,0.23472741266536,0.164121163249782,0.12608156696359,29.8631545446277,0,24.5659029634413,0.193947053087284,0.173786173216667,21.1346461870672,0.248601912830966,22.0485084031549,35.5651216687354,38.843436132199,42.3287723786231,0,7.07888692060334,3.11152351106507,3.39986264480415,3.03556308904289,2.78579751957511,33.1899159425291,15.4361423675446,21.784919911068,2.13371906454427,10.2207879138587,0.070621298894432,0.113250314485394,0,0.161121755452199,31.2055183586465,0
"bin_m13.vmb90",432.380336448002,8598.40891562283,591.898412466992,367.448623729125,1888.12507570816,13030.7841839252,1327.02883144229,29103.7682395889,13273.255482002,26284.100322616,3824.51516119956,16507.9292133122,1282.47403882268,938.860866004381,1247.56414847746,172.942033056351,1972.29488666912,6441.98796252255,27488.2031004003,37982.1856835685,23911.8480024023,592.504363129565,589.31459790561,867.572095127762,5180.04157402117,7603.80523376866,4812.56486716016,3071.53166607938,220.328219373995,25566.6567394069,7453.8591760518,5043.07722603901,257.899868782071,908.559122720266,2935.86858256611,13316.288961942,31444.0680320648,10939.8360607432,8941.06814594648,22087.0530653957,349.44283658367,927.977755006684,17230.8063530436,2663.02779027579,1045.605672324,522.197942934489,14290.2873750952,9444.95517735831,5564.20162205981,10286.0862743517,13587.0818552645,877.959650202311,291.875228638583,491.69150446299,942.386694271274,593.262266397648,153.776757545121,774.473769282861,18194.2892268066,345.427284043575,33103.4439917169,9846.3355916731,11778.4981371811,5243.7270692455,15923.7568956555,13678.3155890672,14418.4683394339,20599.5876578837,41573.8814683102,800.739253107726,22164.8954097011,1009.91805038657,396.491094261308,450.782108838592,182.54970595826,78.2497521969916,3042.01157570473,2042.85891078096,1180.54042771208,175.748869059505,295.734652279474,388.207384357031,605.007195429534,1307.64885097498,30.4242514837955,253.881250510294,251.245501473253,1108.13568850628,11019.8291350752,9437.06308604594,2283.80591754257,19647.4203558307,12264.6335505657,8420.24144209396,44065.7557172429,59563.2545159451,669.770205111326,66170.5810435304,10762.032040549,649.63373979572,262.374346955984,17601.6928426861,41529.7453778712,10911.7833068902,4360.82870139228,20651.6958204484,56286.9972552674,1181.34240022096,12383.6541540853,84828.4934270104,1403.45724232591,896.649451336336,285.230903735795,1234.58806778967,3359.13117055939,229.716256553956,416.37351461134,7297.26707819546,2514.79098594082,673.479555019352,283.778318050978,2141.56192508538,2416.05957144591,7.41272124717784,2865.76743481807,606.802438720748,4.3906368463548
"bin_m14.cct152",57.1322184091237,65.1053429789917,70.437938050309,86.0733922648786,82.4164493600949,82.0495132230552,90.8681779672043,68.2411177626313,95.2200651513466,219.414855606528,140.301417033327,53.4313584098292,4.96983830032047,4.46938653089306,4.10776829999824,4.21704063931196,49.3064786941875,8.75334406180387,29.5651342586926,8.05548675780515,13.465707835176,18.6904549987003,15.9486019516419,60.216772269336,89.4068149700903,70.8522557210506,59.435636618363,116.739694331008,27.924665624893,56.2336730967078,62.9184070506589,56.7296124218316,52.9300083985668,83.4442254168187,49.0068246074115,58.6574099361991,72.5697571795653,82.7082257995398,122.443640877925,45.9210263167625,253.17996224924,2.14598166409788,1.81126263880589,4.44670992075067,4.44018863399488,2.55399843456976,12.9508072422396,22.0442181671109,15.0163675726679,13.1292284633108,15.0098288399857,2.89438325150063,137.048429568403,156.5600189422,54.3318575665103,271.533183361699,68.8982470520545,198.079976224166,3.92054245418318,2.01883609888091,5.42668283795523,1.31112434149269,2.94796531145836,7.43871197776886,188.75864099009,14.5692093416302,127.939768287997,82.8833432337493,22.6773278153377,44.2816378786284,51.8874302715243,34.8323621976443,19.3656031335558,70.4531067000419,36.1566127665399,2.60445463956989,10.652731090097,3.77204463139199,15.4789538342143,7.34491426016981,3.29027491369925,10.5298766794235,29.8691828704358,14.0003473564747,0.406310386944128,1.49887380706639,23.237601367804,3.76930261920657,11.0110480629506,17.8455727118756,4.73408866616821,3.75729861631519,12.4035236693015,61.987632966776,141.470574625624,58.7286261384321,40.8548546777627,66.0464474622422,49.6178186848589,240.772114355972,94.1526604150228,113.32571817365,86.5986803013187,54.2435600930959,14.0249138830464,72.6465062238969,19.3870962896202,192.638938776507,22.4513784229498,39.2307474395551,71.8748683440218,1.7557239088049,1.39723410218644,4.54779399439189,2.08511759139263,3.33336772626246,19.8509928720145,15.5188859811038,16.1435031784515,25.7901936936805,4.65649919572573,88.8745494839722,13.7690498397282,0,67.1305562571144,179.307704963841,0.715544421321589
"bin_m14.cct71",69.5975909320776,77.5812298092525,1463.59186441386,61.4067021141603,36.6745348774835,30.0757354382011,39.4480722031769,17.2727874946501,110.093374278959,35.9694211064046,29.9791552144872,16.5159010766381,41767.9154771637,102.40660061709,957.960981294789,469.378002756255,856.248659749178,6908.07654433265,16725.7731113903,7874.53536465589,5848.28921959787,17875.4664436859,16551.6621085404,13579.513274874,17070.4931802953,86173.6955992011,902.557060656338,11134.4177499413,61.958863312611,10693.1064039528,8814.49887132314,7319.1409940411,7976.70859988929,7449.82851909266,539.224437133566,59.3776014088568,32.2829067444806,139.053765981167,19.9386212799514,22.7538880231239,46.4805540318684,93.4041028074944,30.8878358730428,111.73589975661,109.050382521979,68.7067439192325,263.446460705967,374.288869528908,248.030150906633,205.155297311089,160.054621872304,57.5639537196441,37.6815279148198,825.358718771399,44.7000552414034,1460.39055166742,40.0640663672357,1760.60707539956,59.0394447588002,1778.31361649584,586.179159721589,1475.98118838125,581.407365321161,56.4186338811141,22542.4009951388,30045.1553837425,11038.3190514049,25458.2659512658,8908.02621243909,1270.89308487385,246.409582324495,112.06712165281,929.214684330761,301.608194905482,1618.61455349448,87.7885305129159,20.6173448569875,52.0374134794661,978.053694216864,152.823695052788,83.2604500524476,190.782447134812,323.43113176349,199.393565611929,108.206751482767,28.3381152380101,164.721121368666,41.0102572509061,150.117421839628,208.742597420164,70.6844234289567,21.1698202621357,243.101401982576,46.5677492399698,1067.79200801247,815.337305708101,82.8230120754521,73.2857444042972,51.9223828807201,985.672059308629,47.7205886643718,4543.12524330569,441.411210782662,2294.44254855553,2588.33579353131,94.1122545531922,120.743675425859,1379.14382462322,142.548549443734,176.689833799615,40.6632487398082,289.295086126257,65.9187579019133,45.8918582297188,213.693908923123,43.4418669069701,135.204404632354,112.724587693935,98.9335183800145,294.365062545452,13.8336345609926,101.281151586709,7245.08288072673,19.2996368225372,76.1633600553885,906.595930603232,47695.2401522575
